"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","directors","writers","director_writer_pair"
"tt7980688","tvEpisode","The First Rule of Amazing Race Club","The First Rule of Amazing Race Club","0","2018",NA,"87","Adventure,Family,Game-Show",7.5,55,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt7988668","tvEpisode","Fifty Shades Freed","Fifty Shades Freed","0","2018",NA,NA,"Comedy,Talk-Show",5.3,11,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt7993176","short","Inspector Gadget Explains How to Use Cinemassacre","Inspector Gadget Explains How to Use Cinemassacre","0","2011",NA,"5","Comedy,Short",5.5,11,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt7999452","tvEpisode","Godzilla: Battle Legends (PC Engine CD)","Godzilla: Battle Legends (PC Engine CD)","0","2018",NA,NA,"Comedy,Talk-Show",7.4,12,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8003662","tvEpisode","The 15:17 to Paris","The 15:17 to Paris","0","2018",NA,NA,"Comedy,Talk-Show",6.8,11,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8012686","tvEpisode","Black Panther","Black Panther","0","2018",NA,NA,"Comedy,Talk-Show",6.4,17,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8014244","tvEpisode","It's Just a Million Dollars, No Pressure","It's Just a Million Dollars, No Pressure","0","2018",NA,"87","Adventure,Family,Game-Show",8.1,72,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt8021014","tvEpisode","A Payneful Night","A Payneful Night","0","2018",NA,NA,"Comedy",7.6,7,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt8026266","tvEpisode","VG Part One","VG Part One","0","2018",NA,"30","Comedy,Game-Show",5.6,23,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt8027722","tvEpisode","Maleficent","Maleficent","0","2018",NA,"20","Comedy,Fantasy",6.5,60,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt8027724","tvEpisode","The Jungle Book (2016)","The Jungle Book (2016)","0","2018",NA,"23","Comedy,Fantasy",5.4,66,"nm3766090","nm3766090,nm3597657","nm3766090 - nm3766090,nm3597657"
"tt8027726","tvEpisode","Beauty and the Beast (2017)","Beauty and the Beast (2017)","0","2018",NA,"32","Comedy,Fantasy",6.9,73,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt8027728","tvEpisode","Woody Woodpecker (2018)","Woody Woodpecker (2018)","0","2018",NA,NA,"Comedy,Fantasy",6.9,69,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt8027730","tvEpisode","Jack and Jill","Jack and Jill","0","2018",NA,"20","Comedy,Fantasy",5.7,70,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt8027732","tvEpisode","An American Tail: Fievel Goes West","An American Tail: Fievel Goes West","0","2018",NA,NA,"Comedy,Fantasy",4.7,77,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt8029484","tvEpisode","My Horse Prince","My Horse Prince","0","2018",NA,NA,"Comedy,Talk-Show",6.8,13,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8029936","short","Mirinda","Mirinda","0","2018",NA,"2","Animation,Short",7.1,10,"nm7702935","nm7702935","nm7702935 - nm7702935"
"tt8030030","short","Italia","Italia","0","2018",NA,"1","Drama,Short",7.4,11,"nm7702935","nm7702935","nm7702935 - nm7702935"
"tt8037180","tvEpisode","Red Sparrow","Red Sparrow","0","2018",NA,"6","Comedy,Talk-Show",5.6,20,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8041978","short","It's a Mad Mad Mad Mad World - Filming Locations","It's a Mad Mad Mad Mad World - Filming Locations","0","2011",NA,"13","Adventure,Comedy,Documentary",6.5,12,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt8051722","tvMovie","Case Closed: Episode One - The Great Detective Turned Small","Detective Conan: Episode One - The Great Detective Turned Small","0","2016",NA,"93","Action,Animation,Comedy",7.6,345,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt8053024","tvEpisode","Annihilation","Annihilation","0","2018",NA,NA,"Comedy,Talk-Show",5.3,9,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8054730","tvEpisode","Nick Kroll and John Mulaney/Olan Rogers/Debra DiGiovanni","Nick Kroll and John Mulaney/Olan Rogers/Debra DiGiovanni","0","2018",NA,"42","Comedy,Music,Talk-Show",6.9,9,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8054776","tvEpisode","Joel McHale/Anna Paquin/Alex Edelman","Joel McHale/Anna Paquin/Alex Edelman","0","2018",NA,"42","Comedy,Music,Talk-Show",6.8,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8054792","tvEpisode","Zach Galifianakis/Jamie Anderson/They Might Be Giants","Zach Galifianakis/Jamie Anderson/They Might Be Giants","0","2018",NA,"42","Comedy,Music,Talk-Show",7.6,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8054810","tvEpisode","Heather Graham/Gad Elmaleh/Sofi Tukker","Heather Graham/Gad Elmaleh/Sofi Tukker","0","2018",NA,"42","Comedy,Music,Talk-Show",7.5,8,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8056640","tvEpisode","Thieving Golem","Thieving Golem","0","2013",NA,"20","Comedy,Sci-Fi",7.7,6,"nm4489288","nm4489288","nm4489288 - nm4489288"
"tt8056660","tvEpisode","Pulverizer","Pulverizer","0","2013",NA,"21","Comedy,Sci-Fi",7.4,5,"nm4489288","nm4489288","nm4489288 - nm4489288"
"tt8059008","tvEpisode","The Good, the Bad, and the Ugly","The Good, the Bad, and the Ugly","0","2018",NA,NA,"Comedy,Talk-Show",6.5,12,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8062696","tvEpisode","Super Mario Bros Atari 2600","Super Mario Bros Atari 2600","0","2018",NA,NA,"Comedy,Talk-Show",7.2,13,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8076016","tvEpisode","Kevin Hart/Nash Edgerton","Kevin Hart/Nash Edgerton","0","2018",NA,"42","Comedy,Music,Talk-Show",5.4,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8082444","tvEpisode","Death Wish","Death Wish","0","2018",NA,NA,"Comedy,Talk-Show",4.8,9,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8085280","tvEpisode","The World Wide Payne","The World Wide Payne","0","2018",NA,NA,"Comedy",7.3,6,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt8095730","tvEpisode","Getting Over It","Getting Over It","0","2018",NA,NA,"Comedy,Talk-Show",7,14,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8097306","movie","Nobody's Fool","Nobody's Fool","0","2018",NA,"110","Comedy,Drama,Romance",4.9,7335,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt8098478","short","Pyramid above the Earth","Pyramid above the Earth","0","2018",NA,"11","Action,Sci-Fi,Short",8.3,35,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8106608","tvEpisode","Love, Simon","Love, Simon","0","2018",NA,NA,"Comedy,Talk-Show",7.3,14,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8110602","tvEpisode","A Wrinkle in Time","A Wrinkle in Time","0","2018",NA,NA,"Comedy,Talk-Show",5.6,13,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8111906","tvEpisode","Jeff Goldblum/Sebastian Maniscalco/Nothing But Thieves","Jeff Goldblum/Sebastian Maniscalco/Nothing But Thieves","0","2018",NA,"42","Comedy,Music,Talk-Show",7.6,10,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8111908","tvEpisode","Burt Reynolds/Dylan Moran/Rachel Feinstein","Burt Reynolds/Dylan Moran/Rachel Feinstein","0","2018",NA,"42","Comedy,Music,Talk-Show",5.6,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8111910","tvEpisode","Bill Hader/Alexandra Shipp/Natalie Prass","Bill Hader/Alexandra Shipp/Natalie Prass","0","2018",NA,"42","Comedy,Music,Talk-Show",6.2,8,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8114932","tvEpisode","Lynn's Punishment","Lynn's Punishment","0","2018",NA,NA,"Comedy",7.9,7,"nm1347153","nm1347153","nm1347153 - nm1347153"
"tt8115292","tvEpisode","The Strangers: Prey at Night","The Strangers: Prey at Night","0","2018",NA,NA,"Comedy,Talk-Show",5.9,8,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8116564","short","Heathen forest","Heathen forest","0","2018",NA,"5","Horror,Short,Thriller",8.3,34,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8120300","tvEpisode","Monguito: The Argentinian E.T.","Monguito: The Argentinian E.T.","0","2018",NA,"21","Comedy",8,9,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8120302","tvEpisode","Let There Be Light","Let There Be Light","0","2018",NA,"31","Comedy",9.1,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8120304","tvEpisode","Baby Huey's Great Easter Adventure","Baby Huey's Great Easter Adventure","0","2018",NA,"23","Comedy",8.7,15,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8120306","tvEpisode","Jason X","Jason X","0","2018",NA,"20","Comedy",8.8,14,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8120308","tvEpisode","Sex and the City 3","Sex and the City 3","0","2018",NA,"12","Comedy",8.4,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8120310","tvEpisode","A Nightmare on Elm Street 4: The Dream Master","A Nightmare on Elm Street 4: The Dream Master","0","2018",NA,"18","Comedy",8.1,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8120312","tvEpisode","A Nightmare on Elm Street 5: The Dream Child","A Nightmare on Elm Street 5: The Dream Child","0","2018",NA,"19","Comedy",8.6,11,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8120314","tvEpisode","Freddy's Dead: The Final Nightmare","Freddy's Dead: The Final Nightmare","0","2018",NA,"23","Comedy",7.7,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8120316","tvEpisode","Wes Craven's New Nightmare","Wes Craven's New Nightmare","0","2018",NA,"22","Comedy",8.5,13,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8120318","tvEpisode","Star Babe","Star Babe","0","2018",NA,"20","Comedy",8.1,10,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt8127852","tvEpisode","Brutal Super Mario World","Brutal Super Mario World","0","2018",NA,NA,"Comedy,Talk-Show",7.4,14,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8129700","tvEpisode","The Punisher Season 1","The Punisher Season 1","0","2018",NA,NA,"Comedy,Talk-Show",5.2,7,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8140598","short","TMNT (NES) You Can Just Walk Over It 10 Year Anniversary","TMNT (NES) You Can Just Walk Over It 10 Year Anniversary","0","2016",NA,"10","Comedy,Short",6.8,8,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8141416","tvEpisode","Tomb Raider","Tomb Raider","0","2018",NA,NA,"Comedy,Talk-Show",5,13,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8142536","movie","Excursion in big canyon of Crimea","Excursion in big canyon of Crimea","0","2014",NA,"63","Documentary",8.7,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8147004","short","Alien invasion of the living toilets","Alien invasion of the living toilets","0","2018",NA,"5","Action,Comedy,Sci-Fi",7.6,38,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8153000","tvEpisode","Jessica Jones - Season 2 Review (Spoilers)","Jessica Jones - Season 2 Review (Spoilers)","0","2018",NA,NA,"Comedy,Talk-Show",4,6,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8154856","short","Progulka po Moskve","Progulka po Moskve","0","2017",NA,"13","Documentary,Short",8.6,30,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8154890","video","Obzor na film Eldara Bogunova: Ya vampir. Pererozhdenie","Obzor na film Eldara Bogunova: Ya vampir. Pererozhdenie","0","2012",NA,"10","Comedy,Short",8.6,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8154904","video","Obzor na russkiy film uzhasov Yetti","Obzor na russkiy film uzhasov Yetti","0","2012",NA,"9","Comedy,Short",8.5,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8154916","video","Nravitsya mne, kogda golaya po domu khodish","Nravitsya mne, kogda golaya po domu khodish","0","2015",NA,"1","Comedy,Short",8.5,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8154924","video","Obzor na film Eldara Bogunova: Put' v nikuda","Obzor na film Eldara Bogunova: Put' v nikuda","0","2015",NA,"8","Comedy,Short",8.4,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8154932","video","Obzor na film Ritual. Yarost' ved'my","Obzor na film Ritual. Yarost' ved'my","0","2016",NA,"8","Comedy,Short",8.4,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8154962","video","Obzor na film Eldara Bogunova: Mest' prizraka","Obzor na film Eldara Bogunova: Mest' prizraka","0","2016",NA,"7","Comedy,Short",8.5,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8154976","video","Obzor na film Film","Obzor na film Film","0","2016",NA,"5","Comedy,Short",8.2,30,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8154994","video","Smena karaula u Kremlyovskoy steny","Smena karaula u Kremlyovskoy steny","0","2016",NA,"2","Documentary,Short",8.6,31,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8155004","short","Abandoned shuvalov's house in Myshkin","Abandoned shuvalov's house in Myshkin","0","2017",NA,"9","Documentary,Short",8.6,30,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8155022","video","Obzor na tvorchestvo Nikolaya Yeriomina","Obzor na tvorchestvo Nikolaya Yeriomina","0","2016",NA,"14","Comedy,Short",8.3,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8155024","video","The ghost in church caught on camera","The ghost in church caught on camera","0","2017",NA,"1","Documentary,Short",8.5,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8155030","video","Unboxing #1: Repliki nevypuschennykh banknot","Unboxing #1: Repliki nevypuschennykh banknot","0","2016",NA,"6","Documentary,Short",8.5,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8155040","video","Unboxing #2: Zolotye banknoty evro","Unboxing #2: Zolotye banknoty evro","0","2016",NA,"6","Documentary,Short",8.3,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8155056","video","Unboxing #3: Banknoty iz Severnoy korei","Unboxing #3: Banknoty iz Severnoy korei","0","2016",NA,"6","Documentary,Short",8.3,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8163404","tvEpisode","Atari Part 5: Movie Games","Atari Part 5: Movie Games","0","2018",NA,NA,"Comedy,Talk-Show",7.6,13,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8169234","tvEpisode","Snow","Snow","0","2018",NA,"3","Comedy",7.4,31,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt8172100","short","The village","The village","0","2018",NA,"4","Horror,Short,Thriller",7.9,36,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8172870","tvEpisode","Pacific Rim Uprising","Pacific Rim Uprising","0","2018",NA,NA,"Comedy,Talk-Show",5.7,13,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8175140","tvEpisode","Thomas Middleditch/Ta'Rhonda Jones/Erin Jackson","Thomas Middleditch/Ta'Rhonda Jones/Erin Jackson","0","2018",NA,"42","Comedy,Music,Talk-Show",6.5,8,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8175142","tvEpisode","Armie Hammer/Nick Swardson","Armie Hammer/Nick Swardson","0","2018",NA,"42","Comedy,Music,Talk-Show",6.4,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8175146","tvEpisode","Ed Helms/Miles Brown/The Breeders","Ed Helms/Miles Brown/The Breeders","0","2018",NA,"42","Comedy,Music,Talk-Show",7.2,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8179038","short","Muzey Kronida Gogoleva v Sortavale","Muzey Kronida Gogoleva v Sortavale","0","2016",NA,"3","Documentary,Short",8.7,30,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8182570","tvEpisode","Unsane","Unsane","0","2018",NA,NA,"Comedy,Talk-Show",6.6,8,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8185188","short","Sapun gora","Sapun gora","0","2014",NA,"6","Documentary,Short",8.9,29,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8185194","short","The day after","The day after","0","2018",NA,"4","Drama,Sci-Fi,Short",8,35,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8189258","short","Sevastopol. Film 1st","Sevastopol. Film 1st","0","2014",NA,"15","Documentary,Short",8.3,25,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8189264","short","Sevastopol. Film 2nd","Sevastopol. Film 2nd","0","2014",NA,"15","Documentary,Short",8.3,23,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8194658","tvEpisode","Kart Fighter (NES)","Kart Fighter (NES)","0","2018",NA,NA,"Comedy,Talk-Show",6.6,13,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8198452","short","TMNT Live Action Leftovers","TMNT Live Action Leftovers","0","2011",NA,"13","Comedy,Short",5.3,7,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt8201608","tvEpisode","Ready Player 1","Ready Player 1","0","2018",NA,NA,"Comedy,Talk-Show",6.8,19,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8215902","tvEpisode","Seven Samurai","Seven Samurai","0","2018",NA,NA,"Comedy,Talk-Show",6.1,9,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8226754","tvEpisode","Zelda for Atari 2600 (and other Atari hacks)","Zelda for Atari 2600 (and other Atari hacks)","0","2018",NA,NA,"Comedy,Talk-Show",6.6,14,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8226980","short","Metro","Metro","0","2018",NA,"4","Horror,Short,Thriller",7.9,37,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8227948","tvEpisode","Dax Shepard/Grant Gustin/Nick Griffin","Dax Shepard/Grant Gustin/Nick Griffin","0","2018",NA,"42","Comedy,Music,Talk-Show",7,8,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8227956","tvEpisode","Jeff Garlin/Hayley Atwell/Declan McKenna","Jeff Garlin/Hayley Atwell/Declan McKenna","0","2018",NA,"42","Comedy,Music,Talk-Show",6,8,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8227960","tvEpisode","Timothy Olyphant/January Jones","Timothy Olyphant/January Jones","0","2018",NA,"42","Comedy,Music,Talk-Show",8.4,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8233706","short","Train","Train","0","2018",NA,"4","Horror,Short,Thriller",7.9,34,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8234090","tvEpisode","A Quiet Place","A Quiet Place","0","2018",NA,NA,"Comedy,Talk-Show",5.7,15,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8244714","tvEpisode","500th Episode","500th Episode","0","2018",NA,"145","Comedy,Sci-Fi",8.2,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt8244716","tvEpisode","Dark Knight III: Master Race #1-2","Dark Knight III: Master Race #1-2","0","2018",NA,NA,"Comedy,Sci-Fi",7.2,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt8248814","short","In the night silence","In the night silence","0","2018",NA,"4","Horror,Short,Thriller",8.2,36,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8255496","short","Tram","Tram","0","2018",NA,"4","Horror,Sci-Fi,Short",7.6,36,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8256940","tvEpisode","New Punch Out (NES Hack)","New Punch Out (NES Hack)","0","2018",NA,NA,"Comedy,Talk-Show",6.5,14,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8265568","tvEpisode","Isle of Dogs","Isle of Dogs","0","2018",NA,NA,"Comedy,Talk-Show",7,9,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8270216","tvEpisode","Rampage","Rampage","0","2018",NA,NA,"Comedy,Talk-Show",5.7,8,"nm5741914","nm5741914","nm5741914 - nm5741914"
"tt8276464","short","Dark angels","Dark angels","0","2018",NA,"4","Horror,Short,Thriller",8.4,32,"nm5954636","nm5954636","nm5954636 - nm5954636"
"tt8286544","tvEpisode","Starship Troopers","Starship Troopers","0","2018",NA,"26","Comedy,Fantasy",6.6,63,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt8286546","tvEpisode","The Emoji Movie","The Emoji Movie","0","2018",NA,"19","Comedy,Fantasy",6.2,67,"nm3766090","nm3766090,nm3597657","nm3766090 - nm3766090,nm3597657"
"tt8286548","tvEpisode","Scooby Doo the Mystery Begins","Scooby Doo the Mystery Begins","0","2018",NA,"27","Comedy,Fantasy",7.1,57,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt8286550","tvEpisode","The Boss Baby","The Boss Baby","0","2018",NA,NA,"Comedy,Fantasy",6.8,53,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt8286552","tvEpisode","The Spirit","The Spirit","0","2018",NA,NA,"Comedy,Fantasy",7,56,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt8289894","tvEpisode","Final Fight 2 (Super Nintendo)","Final Fight 2 (Super Nintendo)","0","2018",NA,NA,"Comedy,Talk-Show",7.4,14,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt8292020","tvEpisode","Joe Manganiello/Natasha Leggero/Benjamin Gibbard","Joe Manganiello/Natasha Leggero/Benjamin Gibbard","0","2018",NA,"42","Comedy,Music,Talk-Show",7.4,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
"tt8292026","tvEpisode","Dana Carvey/Nicolle Wallace","Dana Carvey/Nicolle Wallace","0","2018",NA,"42","Comedy,Music,Talk-Show",6.8,7,"nm1723779","nm1610222,nm0005277,nm0725200","nm1723779 - nm1610222,nm0005277,nm0725200"
